intid,main_street,cross_street,main_suffix,cross_suffix,cross_prefix,main_prefix,longitude,latitude
 1772628985929,HERMAN,SHAWNEE,ST,TER,S, ,-85.8229561167602,38.2621945776591
 1772871209382,SOUTHWESTERN,SHAWNEE PARK,PKY,DR, , ,-85.8273412508822,38.2611161841732
 1772959277120,SHAWNEE,SOUTHWESTERN,DR,PKY, , ,-85.8252830333955,38.2605720213619
 1773073249995,I 264 EAST,I 264 RAMP, , , , ,-85.7597788678082,38.1900287752866
 1773273249995,I 264 EAST,I 264 RAMP, , , , ,-85.7230114732764,38.1906145028278
 1773399959998,I 264 RAMP,I 65 RAMP, , , , ,-85.7288104799226,38.1900962896428
 1773473249995,I 264 EAST,I 264 RAMP, , , , ,-85.7188372485744,38.1908418159558
 1773673249995,I 264 EAST,I 264 RAMP, , , , ,-85.7490436871714,38.1897339329514
 1773973249995,I 264 EAST,I 264 RAMP, , , , ,-85.8141999298192,38.1851821261935
 1774073249995,I 264 EAST,I 264 RAMP, , , , ,-85.8147683744121,38.1851804264522
 1774116129995,DIXIE,I 264 RAMP,HWY, , , ,-85.813221179422,38.184873609666
 1774273249995,I 264 EAST,I 264 RAMP, , , , ,-85.8049271702615,38.1857900751451
 1774473249995,I 264 EAST,I 264 RAMP, , , , ,-85.7836471604587,38.1886592107367
 1774673249995,I 264 EAST,I 264 RAMP, , , , ,-85.7892452017416,38.1868712698025
 1774701946392,ASHLAND,TAYLOR,AVE,BLVD, ,W,-85.7838066148195,38.1866512103689
 1774701949995,ASHLAND,I 264 RAMP,AVE, , ,W,-85.7838066148195,38.1866512103689
 1774763929995,TAYLOR,I 264 RAMP,BLVD, , , ,-85.7838066148195,38.1866512103689
 1774973249995,I 264 EAST,I 264 RAMP, , , , ,-85.712282883675,38.1925868867911
 1775073249995,I 264 EAST,I 264 RAMP, , , , ,-85.7716412875241,38.1895804857408
 1775160516052,SOUTHERN HEIGHTS,SOUTHERN,AVE,PKY, ,W,-85.7667094785143,38.1892431589077
 1775160519995,SOUTHERN HEIGHTS,I 264 RAMP,AVE, , ,W,-85.7667094785143,38.1892431589077
 1775160529995,SOUTHERN,I 264 RAMP,PKY, , , ,-85.7667094785143,38.1892431589077
 1775273249995,I 264 EAST,I 264 RAMP, , , , ,-85.7541345247756,38.1901290856974
17754E996E918,KY 841,KY-841 RAMP, , , , ,-85.7819429136111,38.1195185415482
177554553E918,NEW CUT,KY-841 RAMP,RD, , , ,-85.7772065479697,38.1193462072539
17757E996E918,KY 841,KY-841 RAMP, , , , ,-85.7703782209318,38.1191091529261
17759E9969998,KY 841,I 65 RAMP, , , , ,-85.7125637440582,38.1146274277599
 1776099969998,I 265 RAMP,I 65 RAMP, , , , ,-85.6986314459872,38.1130652580327
17761E9969996,KY 841,I 265 RAMP, , , , ,-85.6947741342739,38.1130135741516
 1776293499996,I 265 NORTH,I 265 RAMP, , , , ,-85.6753567767089,38.110463683878
 1776351449996,PRESTON,I 265 RAMP,HWY, , , ,-85.6749403471442,38.1101436328438
 1776493499996,I 265 NORTH,I 265 RAMP, , , , ,-85.6824280284358,38.1101695647016
 1776799559998,I 65 SOUTH,I 65 RAMP, , , , ,-85.7252687380523,38.1856937496653
 1776899559998,I 65 SOUTH,I 65 RAMP, , , , ,-85.7219654614061,38.1818562129355
 1776925949998,GRADE,I 65 RAMP,LN, , , ,-85.7205039090928,38.1778683268374
 1777099559998,I 65 SOUTH,I 65 RAMP, , , , ,-85.7199297147377,38.1747647775583
 1777299559998,I 65 SOUTH,I 65 RAMP, , , , ,-85.7083414576639,38.1393405862628
 1777499559998,I 65 SOUTH,I 65 RAMP, , , , ,-85.7039904494859,38.1316224170754
 1777599559998,I 65 SOUTH,I 65 RAMP, , , , ,-85.7020844749957,38.1220560783681
17777E9969998,KY 841,I 65 RAMP, , , , ,-85.7024675814797,38.1152337643314
 1777899559998,I 65 SOUTH,I 65 RAMP, , , , ,-85.7017191560847,38.1142667494897
 1777999559998,I 65 SOUTH,I 65 RAMP, , , , ,-85.7014790946181,38.108658243732
 1778015573322,DELLAFAY,JEANINE,DR,DR, , ,-85.6884490753145,38.159066782152
 1778121903322,FERN VALLEY,JEANINE,RD,DR, , ,-85.6885470134708,38.1578636108107
 1778228035123,HANSES,POPLAR LEVEL,DR,RD, , ,-85.6778727037178,38.1620443625188
 1778321902803,FERN VALLEY,HANSES,RD,DR, , ,-85.6797391860236,38.1574162835337
 1778321904834,FERN VALLEY,GEIL,RD,LN, , ,-85.6797391860236,38.1574162835337
 1778328034834,HANSES,GEIL,DR,LN, , ,-85.6797391860236,38.1574162835337
 1778451235581,POPLAR LEVEL,ROEDERER,RD,DR, , ,-85.6773127835128,38.161274424802
 1778521905581,FERN VALLEY,ROEDERER,RD,DR, , ,-85.6784916955419,38.1573436847358
 1778651446701,PRESTON,ULRICH,HWY,AVE, , ,-85.6977357993221,38.1582001546719
 1778721905144,FERN VALLEY,PRESTON,RD,HWY, , ,-85.6969658815833,38.1568493976473
 1778821904691,FERN VALLEY,OLD FERN VALLEY,RD,RD, , ,-85.6863451578651,38.1577464759783
 1778946915144,OLD FERN VALLEY,PRESTON,RD,HWY, , ,-85.6959534080056,38.1550401672675
 1779109645000,CARLISLE,PEACHTREE,AVE,AVE, , ,-85.7795296086721,38.1942961280193
 1779209647036,CARLISLE,WARREN,AVE,AVE, , ,-85.7771003985427,38.1943094893536
 1779370367175,WARREN,WHITNEY,AVE,AVE,W, ,-85.7771196939812,38.1938614022047
 1779411817175,CLIFF,WHITNEY,AVE,AVE,W, ,-85.7748095555365,38.1938686090704
 1779507077174,BROOK,WHITNEY,ST,AVE,E,S,-85.7599171341452,38.1940464562461
 1779622237174,1ST,WHITNEY,ST,AVE,E,S,-85.7614948464752,38.1940239722672
 1779622237175,1ST,WHITNEY,ST,AVE,W,S,-85.7614948464752,38.1940239722672
 1779671747175,WHITNEY,WHITNEY,AVE,AVE,W,E,-85.7614948464752,38.1940239722672
 1779704747175,BELLEVUE,WHITNEY,AVE,AVE,W, ,-85.7726546850429,38.1938740876881
 1779858727175,2ND,WHITNEY,ST,AVE,W,S,-85.7632290548616,38.193996523148
 1779964387175,3RD,WHITNEY,ST,AVE,W,S,-85.7649629181214,38.1939734229205
 1780000747174,ALLMOND,WHITNEY,AVE,AVE,E, ,-85.7589297321984,38.194048757134
 1780160527175,SOUTHERN,WHITNEY,PKY,AVE,W, ,-85.76678200109,38.1939484203144
 1780222077175,5TH,WHITNEY,ST,AVE,W,S,-85.7683526202109,38.1939196705555
 1780318314593,EAST,NORTH,LN,LN, , ,-85.8186445770648,38.1932589427904
 1780525113704,GEORGETOWN,LAFAYETTE,PL,DR, , ,-85.7934865289259,38.1940219929447
 1780718314593,EAST,NORTH,LN,LN, , ,-85.8186605514904,38.1930518024908
 1780811573864,CLARK,LINCOLN,ST,AVE, , ,-85.7111071639509,38.1950995611408
 1780938647038,LINCOLN,WARREN,AVE,ST, , ,-85.7123112109838,38.1944056982267
 1781001316874,ANNSHIRE,VINEYARD,AVE,DR, , ,-85.700227692855,38.1945292800514
 1781112526874,CONAEM,VINEYARD,DR,DR, , ,-85.6990485729221,38.1945373186133
 1781328824460,HENDERSON,MORGAN,AVE,AVE, , ,-85.7244009517698,38.1947183177494
 1781423264460,FRANKLIN,MORGAN,AVE,AVE, , ,-85.7257403076196,38.1941820663111
 1781629547107,HILLVIEW,WESSEL,AVE,AVE, , ,-85.8116453190703,38.1930106316712
 1781750007175,PEACHTREE,WHITNEY,AVE,AVE,W, ,-85.7795213738341,38.1933880357959
 1781870367175,WARREN,WHITNEY,AVE,AVE,W, ,-85.7771417178416,38.1933982599574
 1781914823961,DAKOTA,LOUISVILLE,ST,AVE, , ,-85.757302827888,38.1944050989464
 1782030343961,HURON,LOUISVILLE,AVE,AVE, , ,-85.7570858123183,38.1936103332485
 1782121585981,FAYETTE,SHORT,AVE,ST, , ,-85.7275530127564,38.1943779809548
 1782251445981,PRESTON,SHORT,HWY,ST, , ,-85.7290689581623,38.1937994608407
 1782304805144,BELMAR,PRESTON,DR,HWY, , ,-85.729667785161,38.1947102747448
 1782409154978,CAMDEN,PARTHENIA,AVE,AVE, , ,-85.7923183545792,38.1930494146811
 1782509155136,CAMDEN,POWELL,AVE,AVE, , ,-85.791035651992,38.192992465065
 1782609151311,CAMDEN,CRAIG,AVE,AVE, , ,-85.7897520329811,38.1929336253154
 1782722595063,FONTAINE,PIKEVIEW,AVE,DR, , ,-85.7335357327079,38.1945478453193
 1782804012259,BARTON,FONTAINE,AVE,AVE, , ,-85.7331703614092,38.193637345098
 1782934995144,KELLER,PRESTON,AVE,HWY, , ,-85.7289942392961,38.1936761343405
 1783035286391,KENTON,TAYLOR,AVE,AVE, , ,-85.7161559757505,38.1945042167292
 1783156936391,RESERVOIR,TAYLOR,AVE,AVE, , ,-85.7173796385708,38.193793661918
 1783231575693,INDIANA,RESERVOIR,AVE,AVE, , ,-85.719164634047,38.194212940014
 1783521584460,FAYETTE,MORGAN,AVE,AVE, , ,-85.7270674722105,38.1936462110075
 1783709157036,CAMDEN,WARREN,AVE,AVE, , ,-85.7771618649095,38.1929286195466
 1783930346001,HURON,SIOUX,AVE,AVE, , ,-85.7482793393423,38.1932955533876
 1784009151181,CAMDEN,CLIFF,AVE,AVE, , ,-85.7748064945882,38.1929343588677
 1784115677107,DELORES,WESSEL,AVE,AVE, , ,-85.8107143633472,38.1924405885671
 1784238645955,LINCOLN,SHERMAN,AVE,AVE, , ,-85.71351931954,38.1936986405522
 1784304740915,BELLEVUE,CAMDEN,AVE,AVE, , ,-85.7726499305526,38.1929411472617
 1784409152207,CAMDEN,5TH,AVE,ST,S, ,-85.7683287666713,38.1929860351025
 1784815677107,DELORES,WESSEL,AVE,AVE, , ,-85.8104901817665,38.1922913322048
 1784943634593,MIDDLE,NORTH,LN,LN, , ,-85.8187351014145,38.1920920422885
 1785009155000,CAMDEN,PEACHTREE,AVE,AVE, , ,-85.7795133347323,38.1925305776929
 1785209157036,CAMDEN,WARREN,AVE,AVE, , ,-85.7771750990355,38.1925440363031
 1785335285693,KENTON,RESERVOIR,AVE,AVE, , ,-85.7150495811728,38.1933293631716
 1785543634593,MIDDLE,NORTH,LN,LN, , ,-85.8171725590731,38.1919889335036
 1785634993984,KELLER,LUPINO,AVE,CT, , ,-85.7302728192407,38.193105759197
 1785813692139,CURTIS,FARMDALE,AVE,AVE, , ,-85.7196119971928,38.1936627532762
 1785921395604,FARMDALE,ROOSEVELT,AVE,AVE, , ,-85.7206961783303,38.1931984324049
 1786056046098,ROOSEVELT,SPRINGDALE,AVE,DR, , ,-85.7215705872343,38.1943623414497
 1786111233961,CHICOPEE,LOUISVILLE,AVE,AVE, , ,-85.7570117845728,38.1927254071176
 1786200743745,ALLMOND,LANSING,AVE,AVE,E, ,-85.758843702104,38.1926705809571
 1786322233746,1ST,LANSING,ST,AVE,W,S,-85.7614657644041,38.1926254917218
 1786444605144,MORGAN,PRESTON,AVE,HWY, , ,-85.7285820957502,38.1930462577092
 1786507073745,BROOK,LANSING,ST,AVE,E,S,-85.7598797288987,38.1926437063337
 1786637466438,LANSING,3RD,AVE,ST,S,W,-85.7649228653132,38.1925735399429
 1786737466052,LANSING,SOUTHERN,AVE,PKY, ,W,-85.7667527224345,38.1925453935979
 1786822073746,5TH,LANSING,ST,AVE,W,S,-85.7683164482741,38.19252128224
 1786937465872,LANSING,2ND,AVE,ST,S,W,-85.7631918401163,38.1925850992595
 1787235283864,KENTON,LINCOLN,AVE,AVE, , ,-85.7147048858829,38.1930397427769
 1787306795144,BRIDEN,PRESTON,AVE,HWY, , ,-85.7284462619228,38.1928264663469
 1787433034157,JAMES,MANNING,RD,RD, , ,-85.7441291082609,38.1925996887288
 1787517155955,DURRETT,SHERMAN,LN,AVE, , ,-85.712804285987,38.1929253645753
 1787604017148,BARTON,WEYER,AVE,CT, , ,-85.7335703391385,38.1926079821326
 1787700145491,ADAIR,RICE,ST,AVE, ,E,-85.7469713718419,38.192390326435
 1787804597036,BEECHER,WARREN,ST,AVE, , ,-85.7771861366037,38.1919928096832
 1787904591181,BEECHER,CLIFF,ST,AVE, , ,-85.7747981752374,38.1919988899247
 1788004592207,BEECHER,5TH,ST,ST,S, ,-85.7683045074793,38.1920537746185
 1788104590474,BEECHER,BELLEVUE,ST,AVE, , ,-85.772639652184,38.1919936886023
 1788302808885,HACKMILLER,ROBARDS,WAY,CT, , ,-85.696031695884,38.1928673211443
27666E438E258,PARK CREEK,LONG GROVE,CIR,WAY, , ,-85.416208268358,38.2446737842702
 1788749786187,PARTHENIA,STRADER,AVE,AVE, , ,-85.7924274207341,38.1915474909574
 1788904595000,BEECHER,PEACHTREE,ST,AVE, , ,-85.7795077698736,38.1916873340502
 1789004597036,BEECHER,WARREN,ST,AVE, , ,-85.7771920261937,38.1917141447225
 1789251366187,POWELL,STRADER,AVE,AVE, , ,-85.7911450670345,38.1914856462376
 1789313693971,CURTIS,LUCAS,AVE,AVE, , ,-85.7183117923076,38.1923704743638
 1789413116187,CRAIG,STRADER,AVE,AVE, , ,-85.7898575858149,38.1914276314252
 1789628525491,HAWES,RICE,LN,AVE, , ,-85.7466615068174,38.1919815297148
 1789722555051,FREEDOM,PHILLIPS,WAY,LN, , ,-85.7394264165023,38.1936602638108
 1789722556280,FREEDOM,STANDIFORD FIELD,WAY, , , ,-85.7394264165023,38.1936602638108
 1789722559995,FREEDOM,I 264 RAMP,WAY, , , ,-85.7394264165023,38.1936602638108
 1789722559998,FREEDOM,I 65 RAMP,WAY, , , ,-85.7394264165023,38.1936602638108
 1789750516280,PHILLIPS,STANDIFORD FIELD,LN, , , ,-85.7394264165023,38.1936602638108
 1789750519995,PHILLIPS,I 264 RAMP,LN, , , ,-85.7394264165023,38.1936602638108
 1789750519998,PHILLIPS,I 65 RAMP,LN, , , ,-85.7394264165023,38.1936602638108
 1789762809995,STANDIFORD FIELD,I 264 RAMP, , , , ,-85.7394264165023,38.1936602638108
 1789762809998,STANDIFORD FIELD,I 65 RAMP, , , , ,-85.7394264165023,38.1936602638108
 1789799959998,I 264 RAMP,I 65 RAMP, , , , ,-85.7394264165023,38.1936602638108
 1789819355051,EMBERSON,PHILLIPS,AVE,LN, , ,-85.7420103440706,38.1920098500846
 1789905403804,BISHOP,CHAMPIONS TRACE,LN,LN, , ,-85.6869896469229,38.1928913433326
 1790038046769,CHAMPIONS TRACE,KILN,LN,CT, , ,-85.6847074748934,38.1927034911849
 1790199959998,I 264 RAMP,I 65 RAMP, , , , ,-85.7376251016231,38.191981425481
 1790322493961,FLORENCE,LOUISVILLE,AVE,AVE, ,E,-85.757671742145,38.191722432016
 1790445937112,NORTH,WEST,LN,LN, , ,-85.8172956454844,38.1909190090443
 1790522232249,1ST,FLORENCE,ST,AVE,E,S,-85.7614349333683,38.1916239730895
 1790522232250,1ST,FLORENCE,ST,AVE,W,S,-85.7614349333683,38.1916239730895
 1790522492250,FLORENCE,FLORENCE,AVE,AVE,W,E,-85.7614349333683,38.1916239730895
 1790607072249,BROOK,FLORENCE,ST,AVE,E,S,-85.7598573265603,38.1916280890831
 1790722505872,FLORENCE,2ND,AVE,ST,S,W,-85.7631765244596,38.1915778009742
 1791000742249,ALLMOND,FLORENCE,AVE,AVE,E, ,-85.7588030633471,38.1915720353543
 1791117153971,DURRETT,LUCAS,LN,AVE, , ,-85.7190048488641,38.1920750136968
 1791299959998,I 264 RAMP,I 65 RAMP, , , , ,-85.7330196394434,38.1940788457598
 1791421393971,FARMDALE,LUCAS,AVE,AVE, , ,-85.7234628077492,38.1919149627868
 1791551449995,PRESTON,I 264 RAMP,HWY, , , ,-85.7277830519999,38.1918496905059
 1791638046770,CHAMPIONS TRACE,OLE BRICKYARD,LN,CIR, , ,-85.6820318030292,38.1924128012851
 1791854916050,RICE,SOUTHERN HEIGHTS,AVE,AVE,E, ,-85.7463314635072,38.1915220935762
 1792004011368,BARTON,CURRY,AVE,DR, , ,-85.7353526229604,38.1916353205012
 1792122507036,FLORENCE,WARREN,AVE,AVE, ,W,-85.7771855785764,38.1910760345317
 1792222507036,FLORENCE,WARREN,AVE,AVE, ,W,-85.7765336171766,38.191059075055
 1792311812250,CLIFF,FLORENCE,AVE,AVE,W, ,-85.7753849163469,38.1910633647324
 1792411812250,CLIFF,FLORENCE,AVE,AVE,W, ,-85.7747960277434,38.1910671165592
 1792510402250,CENTER,FLORENCE,ST,AVE,W, ,-85.7742340879866,38.1910699092055
 1792639715604,LUCAS,ROOSEVELT,AVE,AVE, , ,-85.7196667948078,38.1917690409883
 1792722506438,FLORENCE,3RD,AVE,ST,S,W,-85.7648969452638,38.1911838169354
 1792722509995,FLORENCE,I 264 RAMP,AVE, , ,W,-85.7648969452638,38.1911838169354
 1792764389995,3RD,I 264 RAMP,ST, , ,S,-85.7648969452638,38.1911838169354
 1792818852250,8TH,FLORENCE,ST,AVE,W,S,-85.7730857750404,38.1910719431672
 1792904742250,BELLEVUE,FLORENCE,AVE,AVE,W, ,-85.7726351945801,38.191074905263
 1793022506052,FLORENCE,SOUTHERN,AVE,PKY, ,W,-85.7667270286058,38.1911473425909
 1793022509995,FLORENCE,I 264 RAMP,AVE, , ,W,-85.7667270286058,38.1911473425909
 1793060529995,SOUTHERN,I 264 RAMP,PKY, , , ,-85.7667270286058,38.1911473425909
 1793104742250,BELLEVUE,FLORENCE,AVE,AVE,W, ,-85.7719413829952,38.1910742579913
 1793222072250,5TH,FLORENCE,ST,AVE,W,S,-85.7682845923249,38.1911212069331
 1793322502498,FLORENCE,GATEWOOD,AVE,AVE, ,W,-85.771021537868,38.1910809300925
 1793422506009,FLORENCE,6TH,AVE,ST,S,W,-85.7699560985884,38.1910942118012
 1793555438885,ROBARDS,ROBARDS,LN,CT, , ,-85.6926729543645,38.1920682901317
 1793625623890,GLENHURST,LISA,AVE,AVE, , ,-85.8130228822966,38.1936746732823
 1793725623890,GLENHURST,LISA,AVE,AVE, , ,-85.8130992888011,38.1905120944975
 1793833035051,JAMES,PHILLIPS,RD,LN, , ,-85.7432471732742,38.1914251408012
 1793929546828,HILLVIEW,VALLEY VIEW,AVE,DR, , ,-85.8117134489902,38.1904836723304
 1794100145051,ADAIR,PHILLIPS,ST,LN, ,E,-85.7493693749781,38.1912682809502
 1794268288010,VALLEY VIEW,FRED WARN,DR,WAY, , ,-85.8110113408617,38.1904489146427
 1794405403333,BISHOP,JENNINGS,LN,LN, , ,-85.6871155810362,38.191978603112
 1794699959998,I 264 RAMP,I 65 RAMP, , , , ,-85.7371768333162,38.1915873692246
 1794827723971,LUCAS,LUCAS,CT,AVE, , ,-85.7211199610629,38.1914840750298
 179514552D880,NEWBURG,BLUEGRASS PARK,RD,DR, , ,-85.6757473685693,38.192423752808
 17952D880D881,BLUEGRASS PARK,FLEETWOOD,DR,DR, , ,-85.6764902550678,38.1917995773413
 1795513691715,CURTIS,DURRETT,AVE,LN, , ,-85.7147084279156,38.191251211327
 1795699959998,I 264 RAMP,I 65 RAMP, , , , ,-85.7214482771777,38.1911785658706
 1795999959998,I 264 RAMP,I 65 RAMP, , , , ,-85.734085434161,38.1911626323892
 1796024884593,GARRS,NORTH,LN,LN, , ,-85.8174152907471,38.1898710160634
 1796199529995,I 264 WEST,I 264 RAMP, , , , ,-85.7121055920757,38.1930284824307
 1796299529998,I 264 WEST,I 65 RAMP, , , , ,-85.7184974073266,38.1911155807596
 1796362809998,STANDIFORD FIELD,I 65 RAMP, , , , ,-85.7395725096691,38.1908340862483
 1796409312488,CANDOR,GARRS,AVE,LN, , ,-85.8163671926202,38.1897998648519
 1796600143961,ADAIR,LOUISVILLE,ST,AVE, ,E,-85.7573537812735,38.1905065417583
 1796749786051,PARTHENIA,SOUTHERN HEIGHTS,AVE,AVE,W, ,-85.792533601935,38.190032817052
 1796824884384,GARRS,MILL CREEK,LN,DR, , ,-85.8150640388076,38.189721053873
 1796906611715,BREITENSTEIN,DURRETT,AVE,LN, , ,-85.7151882694916,38.1910167685297
 1797000140074,ADAIR,ALLMOND,ST,AVE, ,E,-85.758788077606,38.1904519592637
 1797100140015,ADAIR,ADAIR,ST,ST,W,E,-85.761416779621,38.1903955411936
 1797100142223,ADAIR,1ST,ST,ST,S,E,-85.761416779621,38.1903955411936
 1797100152223,ADAIR,1ST,ST,ST,S,W,-85.761416779621,38.1903955411936
 1797300140707,ADAIR,BROOK,ST,ST,S,E,-85.7598311196843,38.1904083439561
 17974D880D882,BLUEGRASS PARK,BLUE PARK,DR,LN, , ,-85.6762004783455,38.1914410299962
 1797551366051,POWELL,SOUTHERN HEIGHTS,AVE,AVE,W, ,-85.7912513756387,38.189975520896
 1797650516050,PHILLIPS,SOUTHERN HEIGHTS,LN,AVE,E, ,-85.7485894949043,38.1904686746796
 1797713116051,CRAIG,SOUTHERN HEIGHTS,AVE,AVE,W, ,-85.789968334369,38.1899207103642
 1797824883890,GARRS,LISA,LN,AVE, , ,-85.813186015297,38.1896095927669
 1797999529995,I 264 WEST,I 264 RAMP, , , , ,-85.7249691377462,38.1907135333371
 1798010171715,CAVELLE,DURRETT,AVE,LN, , ,-85.7162926546185,38.1908214647313
 1798199529995,I 264 WEST,I 264 RAMP, , , , ,-85.7567589662901,38.1903500410653
 1798299529995,I 264 WEST,I 264 RAMP, , , , ,-85.7601420848016,38.190238722992
 1798324882954,GARRS,HILLVIEW,LN,AVE, , ,-85.8117400167789,38.1895274709353
 1798424888010,GARRS,FRED WARN,LN,WAY, , ,-85.8110650922705,38.189489335679
 17985D880D883,BLUEGRASS PARK,CROSSLAND,DR,WAY, , ,-85.6759934617571,38.1911766488947
 1798616122488,DIXIE,GARRS,HWY,LN, , ,-85.8099819127408,38.1894041779008
 1798780739220,WHEATMORE,WOODGREEN,DR,CT, ,W,-85.7991851207645,38.1899139620176
 1798920057036,EXPRESSWAY,WARREN,AVE,AVE, , ,-85.776501264252,38.1896635549818
 1799099959998,I 264 RAMP,I 65 RAMP, , , , ,-85.7281078900466,38.1902835340692
 17991D880D884,BLUEGRASS PARK,CARAVAN,DR,WAY, , ,-85.6757946160121,38.1909295897701
 1799216122488,DIXIE,GARRS,HWY,LN, , ,-85.8098593834885,38.1895725748454
 1799303282488,ST JOSEPH,GARRS,AVE,LN, , ,-85.8089303218836,38.189169251733
 1799441634847,MANSLICK,OLD MANSLICK,RD,RD, , ,-85.8011211730828,38.1895743074643
 1799513584163,CRUMS,MANSLICK,LN,RD, , ,-85.801232926941,38.1892261732276
 1799630438073,COLSTERWORTH,WHEATMORE,LN,DR,W, ,-85.7992408864491,38.1892036280497
 1799799529995,I 264 WEST,I 264 RAMP, , , , ,-85.7366474743349,38.18999310531
 179980540D131,BISHOP,ROOFING,LN,RD, , ,-85.6899862383965,38.1904961870456
 1799930438072,COLSTERWORTH,WHEATMORE,LN,DR,E, ,-85.7971723366581,38.1891189886001
 1800017156536,DURRETT,TRINITY,LN,CIR, , ,-85.7179727389382,38.1899484106335
 1800122559995,FREEDOM,I 264 RAMP,WAY, , , ,-85.7382170281664,38.1896401446532
 1800260519995,SOUTHERN HEIGHTS,I 264 RAMP,AVE, , ,W,-85.7631808049691,38.189276096664
 1800343416051,MERIDALE,SOUTHERN HEIGHTS,AVE,AVE,W, ,-85.7626080715372,38.1892820631624
 1800430135858,HUGH,SCHUFF,AVE,AVE, , ,-85.6991791442513,38.1910720204218
 1800558585877,SCHUFF,SELINDA,AVE,AVE, , ,-85.6994610063716,38.1900468730024
 1800658726051,2ND,SOUTHERN HEIGHTS,ST,AVE,W,S,-85.7637440345762,38.1892317153092
 1800722236050,1ST,SOUTHERN HEIGHTS,ST,AVE,E,S,-85.761493209082,38.1892596870949
 1800722236051,1ST,SOUTHERN HEIGHTS,ST,AVE,W,S,-85.761493209082,38.1892596870949
 1800760506051,SOUTHERN HEIGHTS,SOUTHERN HEIGHTS,AVE,AVE,W,E,-85.761493209082,38.1892596870949
 1801260516438,SOUTHERN HEIGHTS,3RD,AVE,ST,S,W,-85.7648814947348,38.1891693660976
 1801360519995,SOUTHERN HEIGHTS,I 264 RAMP,AVE, , ,W,-85.7645264433322,38.1891638475448
 1801613429995,CRITTENDEN,I 264 RAMP,DR, , , ,-85.7507608603242,38.1892868130582
 1801739616050,LOUISVILLE,SOUTHERN HEIGHTS,AVE,AVE,E, ,-85.7569954815376,38.189169729671
 1801950006127,PEACHTREE,STANLEY,AVE,AVE, , ,-85.7806397103666,38.1888208520961
 1802122559995,FREEDOM,I 264 RAMP,WAY, , , ,-85.738191170571,38.1893119798085
 18022D880D882,BLUEGRASS PARK,BLUE PARK,DR,LN, , ,-85.6789371562544,38.1900366921821
 1802368038073,WHEATMORE,WHEATMORE,DR,DR,W,S,-85.799243891702,38.1884554520493
 1802449785875,PARTHENIA,SEELBACH,AVE,AVE, , ,-85.79264625954,38.1885160831924
 18025D880D883,BLUEGRASS PARK,CROSSLAND,DR,WAY, , ,-85.678294261594,38.1899698105788
 18026D880D884,BLUEGRASS PARK,CARAVAN,DR,WAY, , ,-85.6777539337232,38.189920637563
 1802751365875,POWELL,SEELBACH,AVE,AVE, , ,-85.791363430381,38.1884496132834
 1802800746050,ALLMOND,SOUTHERN HEIGHTS,AVE,AVE,E, ,-85.7587526535935,38.1888710969489
 1803068038072,WHEATMORE,WHEATMORE,DR,DR,E,S,-85.7972715853539,38.188366443649
 1803113115875,CRAIG,SEELBACH,AVE,AVE, , ,-85.7900765437842,38.1884173412859
 1803200746050,ALLMOND,SOUTHERN HEIGHTS,AVE,AVE,E, ,-85.7591226509757,38.1888004848706
 1803365366539,TRINITY,TRINITY PARK,CIR,DR, , ,-85.7174108029797,38.1893044133985
 1803462807768,STANDIFORD FIELD,TERMINAL, ,DR, , ,-85.7420047988304,38.1889637090732
 1803558757150,SEELBACH,WHEELER,AVE,AVE, , ,-85.7887904579123,38.1883611851517
 1803746189998,I 65 NORTH,I 65 RAMP, , , , ,-85.728038881289,38.1890503412942
 1803905400541,BISHOP,BITTERSWEET,LN,RD, , ,-85.6917137404099,38.1894742829795
 1804029544549,HILLVIEW,NEVILLE,AVE,DR, , ,-85.8128470078247,38.1878827746174
 1804111934978,CLOVERBROOK,PARTHENIA,DR,AVE, , ,-85.7926784530784,38.1881269550426
 1804213429995,CRITTENDEN,I 264 RAMP,DR, , , ,-85.7507207266029,38.1886702091766
 1804411931289,CLOVERBROOK,CORVAIR,DR,CT, , ,-85.7938261193804,38.188096499717
 1804713429995,CRITTENDEN,I 264 RAMP,DR, , , ,-85.7507118618799,38.1885357914099
 1804933337892,JENNINGS,JENNINGS,LN,CT, , ,-85.6863963249632,38.1892375425498
 1805139614812,LOUISVILLE,OTTAWA,AVE,AVE, , ,-85.756763051764,38.1883228950857
 1805309871715,CARROLL,DURRETT,AVE,LN, , ,-85.7200943511463,38.1887137235581
 1805802040540,ASTOR,BISHOP,RD,LN, , ,-85.6927250048228,38.1888832433043
 1805922234812,1ST,OTTAWA,ST,AVE, ,S,-85.7617157350233,38.1879752725263
 1806310173002,CAVELLE,HOWARD,AVE,ST, , ,-85.7137893901384,38.1885549949017
 1806500744812,ALLMOND,OTTAWA,AVE,AVE, , ,-85.75913052547,38.1879227393623
 1806703282894,ST JOSEPH,HERBERT,AVE,AVE, , ,-85.8089196058314,38.1872499075455
 1806816122894,DIXIE,HERBERT,HWY,AVE, , ,-85.811512023918,38.1872921439157
